,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
98,0.010215234756469727,0.0009876987560408187,0.008497858047485351,0.0005342406061571784,entropy,19,"{'criterion': 'entropy', 'max_depth': 19}",0.8386491557223265,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.847053139415142,0.00813874608578052,9
99,0.009486675262451172,0.00020459137123779287,0.008777523040771484,0.0004908169113135901,entropy,20,"{'criterion': 'entropy', 'max_depth': 20}",0.8386491557223265,0.8627819548872181,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8474290792647661,0.00940871095927058,3
100,0.01196584701538086,0.0024448429102210635,0.010133075714111327,0.0027475402794587696,entropy,21,"{'criterion': 'entropy', 'max_depth': 21}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8463033757000382,0.010031953403450741,21
101,0.009317922592163085,0.0002351916034247997,0.008326911926269531,0.00015901883668795758,entropy,22,"{'criterion': 'entropy', 'max_depth': 22}",0.8311444652908068,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8448003216295898,0.009236335935879844,90
102,0.009314632415771485,0.00012462397980104472,0.008144807815551759,7.643602969104977e-05,entropy,23,"{'criterion': 'entropy', 'max_depth': 23}",0.8386491557223265,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8463012597158939,0.0073026003804225114,34
103,0.009428977966308594,0.00025158440907879483,0.008842754364013671,0.0008331304832253721,entropy,24,"{'criterion': 'entropy', 'max_depth': 24}",0.8367729831144465,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.846677904893566,0.008874826874681175,15
104,0.009493446350097657,0.00019509561424982096,0.008535528182983398,0.0003076484685913328,entropy,25,"{'criterion': 'entropy', 'max_depth': 25}",0.8367729831144465,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8459260251943178,0.008338285027540379,52
105,0.009567737579345703,0.00042878187836713265,0.008619403839111328,0.00048000991051026017,entropy,26,"{'criterion': 'entropy', 'max_depth': 26}",0.8386491557223265,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8463012597158939,0.007951171376194992,34
106,0.0109771728515625,0.002487170241879468,0.00988631248474121,0.0034771686428516075,entropy,27,"{'criterion': 'entropy', 'max_depth': 27}",0.8348968105065666,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.845926730522366,0.008737693306172101,44
107,0.01001601219177246,0.0012339677477961344,0.008246898651123047,0.0002319183685770292,entropy,28,"{'criterion': 'entropy', 'max_depth': 28}",0.8330206378986866,0.8627819548872181,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8459274358504141,0.010421219260854542,39
